SBSCRN_ACTVTY_KEY,SBSCRN_ID,ACTVTY_TYPE_ID,USED_ACTVTY_TYPE_ID,ACTVTY_DT,ACTVTY_TS,HHLD_ID,PRTY_KEY,PRTY_ID,PARNT_ACCT_KEY,PARNT_ACCT_ID,PARNT_ACCT_NUM,CHILD_ACCT_KEY,CHILD_ACCT_ID,CHILD_ACCT_NUM,VEH_KEY,DVC_KEY,dvc_id,EQMNT_KEY,EQMNT_ID,PLAN_KEY,PLAN_ID,OFR_ID,FROM_PLAN_KEY,FROM_PLAN_ID,FROM_OFR_ID,PROD_KEY,PROD_ID,FROM_PROD_KEY,FROM_PROD_ID,PKG_ID,FROM_PKG_ID,FEAT_ID,AGN_KEY,cust_rep_id,PTNR_ID,LNKD_INET_FL,MRD_TYPE_CD,SBSCR_LIFCYC_KEY,CONV_REP_OWN_SEGMT_KEY,OWNR_TYPE2_KEY,DEACTIVATION_REASON_CODE,TRIAL_ID,SRVC_ID,RENW_ID,FROM_RENW_ID,COLL_SCNRO_ID,SRVC_LVL_PMT_KEY,NONPAY_SRVC_KEY,BILLING_METHOD,FROM_BILLING_METHOD,SLFPAY_TURNOVER_RSN,SLFPAY_TURNOVER_DT,FUTURE_DEACTVN_DT,SCHD_SEASONAL_SUSP_REACTVN_DT,Call_Reason,Call_Disposition,INSE_USER_ID,INSE_TS,UPDT_USER_ID,UPDT_TS,Save_Activity,Deact_Activity_By_Save_Agent,Conversion_Activity_By_Save_Agent,Save_Opportunity_Activity
203,419000000000.0,203,?,2017-03-08 00:00:00,3/8/17 0:00,5000000000000.0,134172301.0,5000000000000.0,203,61582,4.19E+11,276035819,419000000000.0,4.19E+11,26108,-1,44634,-1,-1.0,3933,203.0,252,5185,3.10E+11,2137,10310,311000000000,10303,3.11E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,7,203,4661P,12170,Y,Linked,4590305939,-2,95,?,170189030,419000000000.0,652223972,652223971,?,?,?,Invoice,Invoice,?,?,?,?,203,?,UP_EDWDBA,2017-03-08 00:00:00,UP_EDWDBA,2017-03-08 00:00:00,0,0,0,0
204,-1.0,204,?,2010-04-01 00:00:00,4/1/10 0:00,5000000000000.0,23950415.0,5000000000000.0,204,27212,1.07E+11,62396308,107000000000.0,1.07E+11,-1,10736791,2237,756,-171.1,361,204.0,6083,361,9000031097,6083,5850,9000026828,5928,9000027940,SIR_AUD_EVT,-1,8,204,root.0.0.0.1,421,U,Multi ,15432360,-2,95,0,6137362,108000000000.0,14279869,14279868,?,?,?,Credit Card,Credit Card,?,?,?,?,204,?,UP_EDWDBA,2010-04-01 00:00:00,UP_EDWDBA,2010-04-01 00:00:00,0,0,0,0
205,305000000000.0,205,20009,2019-09-10 00:00:00,9/10/19 0:00,5000000000000.0,1401611049.0,5000000000000.0,205,25146,1-25699737605,783846602,25699737605.0,1-25699737605,34135,120294067,65304,3129,2203.2,10433,205.0,11132,8342,25368046873,1576,13495,454000000000,11883,25368042973,SIR_AUD_EVT_LT,SIR_AUD_EVT,8,205,1846RQSS,12177,Y,Single,16092808582,-2,95,?,72496003,305000000000.0,1862865465,1856131235,?,?,?,Credit Card,Credit Card,?,?,?,?,205,Save - Select Lite - 12mo for $60,up_edwetl_TLD,2019-09-10 00:00:00,up_edwetl_TLD,2019-09-10 00:00:00,1,0,0,1
206,416000000000.0,206,?,2016-05-19 00:00:00,5/19/16 0:00,5000000000000.0,5000000000000.0,5000000000000.0,206,59637,4.16E+11,221937197,416000000000.0,4.16E+11,43589,198135517,47377,954,28.2,4139,206.0,2651,-2,-2,-2,7581,25368047508,-2,-2,SIR_AUD_EVT,Unknown,8,206,111AQ3SS,12162,Y,-1,2138706066,-2,7,44,162265474,416000000000.0,675055239,?,-1,-2,-1,Credit Card,?,?,?,?,?,206,?,UP_EDWETL_TLD,2019-01-19 00:00:00,up_Edwetl_TLD,2019-01-19 00:00:00,0,0,0,0
207,439000000000.0,207,?,2018-04-24 00:00:00,4/24/18 0:00,5000000000000.0,475654103.0,5000000000000.0,207,64725,4.23E+11,509764611,439000000000.0,4.39E+11,-1,-1,78275,-1,-1.0,8859,207.0,2137,8864,3.11E+11,1604,10303,311000000000,10023,3.05E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,7,207,2259SIM,901,Y,Linked,10966045166,-2,95,0,255794902,439000000000.0,1358101703,1202627746,?,?,-2,Credit Card,Credit Card,Not Applicable,?,?,?,207,?,UP_EDWDBA,2019-10-04 16:54:00,UP_EDWDBA,2019-10-04 16:54:00,0,0,0,0
208,435000000000.0,208,?,2018-05-30 00:00:00,5/30/18 0:00,5000000000000.0,484220435.0,5000000000000.0,208,50730,4.06E+11,546960095,435000000000.0,4.35E+11,153100,838645458,85762,5503,4378.2,9379,208.0,1517,8658,3.05E+11,1598,12707,415000000000,7146,25368043159,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,8,208,1080HB,12162,Y,Single,11261182884,-2,95,0,236929211,435000000000.0,-1,-2,?,?,-2,Invoice,Invoice,Not Applicable,?,?,?,208,?,up_edwetl_TLD,2019-01-19 21:20:00,up_edwetl_TLD,2019-01-19 21:20:00,0,0,0,0
209,412000000000.0,209,?,2017-09-15 00:00:00,9/15/17 0:00,5000000000000.0,186059764.0,5000000000000.0,209,35018,1.14E+11,153876950,412000000000.0,4.12E+11,49631,464925177,23221,38,-889.1,9178,209.0,2628,9286,4.10E+11,1437,12157,410000000000,12190,4.10E+11,SIR_AUD_EVT,SIR_AUD_EVT,8,209,Not Applicable,2524,Y,Single,8382032615,-2,95,0,-2,412000000000.0,475051190,475051189,4.36E+11,?,56397494,Invoice,Invoice,Not Applicable,?,10/13/17,?,209,?,UP_EDWDBA,2019-01-19 22:28:00,UP_EDWDBA,2018-07-27 12:39:00,0,0,0,0
210,448000000000.0,210,?,2019-03-13 00:00:00,3/13/19 0:00,5000000000000.0,547802118.0,5000000000000.0,210,91805,4.48E+11,665545503,448000000000.0,4.48E+11,48745,987370619,23554,151,-776.1,9956,210.0,1964,8864,3.11E+11,1604,12900,440000000000,7146,25368043159,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,8,210,1406WME,8457,Y,Single,14524588226,-2,6,0,291403191,448000000000.0,-1,-2,?,?,-2,Credit Card,Credit Card,Not Applicable,?,?,?,210,?,up_edwetl_TLD,2019-03-19 15:56:00,up_edwetl_TLD,2019-03-19 15:56:00,0,0,0,0
211,460000000000.0,211,?,2019-12-17 00:00:00,12/17/19 0:00,5000000000000.0,3556163704.0,5000000000000.0,211,106289,4.60E+11,831075449,460000000000.0,4.60E+11,-1,-1,50360,-1,-1.0,8864,211.0,1604,8864,3.11E+11,1604,10023,305000000000,10023,3.05E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,7,211,OEMManager,-1,Y,Linked,16792709528,-1,285,0,335901750,460000000000.0,1993181752,1993181752,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,211,?,UP_EDWETL_COD,2019-12-18 08:42:00,UP_EDWETL_COD,2019-12-18 02:14:00,0,0,0,0
212,428000000000.0,212,?,2019-03-04 00:00:00,3/4/19 0:00,5000000000000.0,589231155.0,5000000000000.0,212,61398,4.19E+11,475764741,428000000000.0,4.28E+11,129862,758167001,94911,5066,4134.2,9178,212.0,2628,8867,3.11E+11,2216,12157,410000000000,10277,3.11E+11,SIR_AUD_EVT,SIR_AUD_EVT,8,212,5024PH,12162,Y,Multi ,14421377394,-2,95,0,-2,428000000000.0,1603448575,1193986521,4.50E+11,?,80276698,Credit Card,Credit Card,Not Applicable,?,3/30/19,?,212,?,UP_EDWETL_TLD,2019-03-05 12:01:00,UP_EDWETL_TLD,2019-03-05 03:37:00,0,0,0,0
213,-1.0,213,?,2019-06-03 00:00:00,6/3/19 0:00,5000000000000.0,641471650.0,5000000000000.0,213,74772,4.33E+11,732342970,433000000000.0,4.33E+11,30459,80952220,42736,2941,2015.2,9799,213.0,2565,9088,4.09E+11,2552,13255,433000000000,7489,25368047188,SIR_AUD_EVT,SIR_AUD_EVT,8,213,5725P,12170,N,Single,15200833114,-2,95,?,230314748,433000000000.0,1721069655,1549673984,?,?,?,Credit Card,Credit Card,?,?,?,?,213,?,UP_EDWDBA,2019-06-03 00:00:00,UP_EDWDBA,2019-06-03 00:00:00,0,0,0,0
214,434000000000.0,214,?,2019-05-28 00:00:00,5/28/19 0:00,5000000000000.0,703597358.0,5000000000000.0,214,75770,4.34E+11,727324725,434000000000.0,4.34E+11,-1,-1,71479,-1,-1.0,9738,214.0,2827,9738,4.33E+11,2827,11435,433000000000,11435,4.33E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,7,214,OEMManager,901,Y,Linked,15161851762,-1,95,0,234586275,434000000000.0,1715492475,1715492475,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,214,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
215,458000000000.0,215,?,2019-12-11 00:00:00,12/11/19 0:00,5000000000000.0,5000000000000.0,5000000000000.0,215,44008,3.09E+11,736617417,309000000000.0,3.09E+11,118969,651066237,100535,1432,506.2,9643,215.0,2127,-2,-2,-2,13253,427000000000,-2,-2,SIR_AUD_ALLACCESS,Unknown,8,215,4428MP,12166,Y,-1,16752572801,-2,7,217,218277165,458000000000.0,1912043942,-2,?,-2,-1,Credit Card,?,?,?,?,?,215,?,UP_EDWETL_TLD,2019-12-11 00:00:00,up_Edwetl_TLD,2019-12-11 00:00:00,0,1,0,1
216,417000000000.0,216,?,2017-04-04 00:00:00,4/4/17 0:00,5000000000000.0,148401892.0,5000000000000.0,216,59933,4.17E+11,372266841,417000000000.0,4.17E+11,45449,246968735,13521,3916,2990.2,7138,216.0,2226,8657,3.05E+11,2821,10811,311000000000,10026,3.05E+11,SIR_DATA_TRVLLNK_TRAF_SEXM,SIR_DATA_TRVLLNK_TRAF_SEXM,8,216,CUWI,1978,Y,Single,6073001334,-2,95,0,163530212,417000000000.0,-1,-2,?,?,-2,Credit Card,Credit Card,Not Applicable,?,?,?,216,?,up_edwetl_TLD,2019-01-19 21:20:00,up_edwetl_TLD,2019-01-19 21:20:00,0,0,0,0
217,445000000000.0,217,?,2019-03-27 00:00:00,3/27/19 0:00,5000000000000.0,583166719.0,5000000000000.0,217,87421,4.45E+11,671472840,445000000000.0,4.45E+11,161366,969020668,80061,5355,4232.2,9836,217.0,2856,9836,4.35E+11,2856,11329,427000000000,11329,4.27E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,8,217,OEMManager,8457,Y,Single,14677653457,-1,95,0,277282662,445000000000.0,1653580837,1653580837,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,217,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
218,449000000000.0,218,?,2019-09-16 00:00:00,9/16/19 0:00,5000000000000.0,2189708989.0,5000000000000.0,218,46170,3.11E+11,786690405,449000000000.0,4.49E+11,168475,1075645685,54512,5352,4229.2,9956,218.0,1964,8750,3.07E+11,2846,12900,440000000000,10126,3.07E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,8,218,3693RPH,12158,Y,Single,16138442985,-2,95,0,296311112,449000000000.0,-1,-2,?,?,-2,Credit Card,Credit Card,Not Applicable,?,?,?,218,?,up_edwetl_TLD,2019-09-17 08:17:00,up_edwetl_TLD,2019-09-17 08:17:00,0,0,0,0
219,461000000000.0,219,?,2019-12-27 00:00:00,12/27/19 0:00,5000000000000.0,3585880375.0,5000000000000.0,219,106532,4.61E+11,834840804,461000000000.0,4.61E+11,-1,-1,49730,-1,-1.0,8864,219.0,1604,8864,3.11E+11,1604,10023,305000000000,10023,3.05E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,7,219,OEMManager,-1,Y,Linked,16863992647,-1,285,0,336851162,461000000000.0,2006974307,2006974307,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,219,?,UP_EDWETL_COD,2019-12-28 08:52:00,UP_EDWETL_COD,2019-12-28 02:27:00,0,0,0,0
220,-1.0,220,?,2016-03-14 00:00:00,3/14/16 0:00,5000000000000.0,5000000000000.0,5000000000000.0,220,64196,4.23E+11,205493644,423000000000.0,4.23E+11,42745,46790587,16773,356,-571.1,3807,220.0,3264,-2,-2,-2,7530,25368047330,-2,-2,SIR_DATA_TRVLLNK_TRAF,Unknown,2,220,377HB,8457,N,-1,1705801473,-2,7,216,36711785,423000000000.0,417735983,-2,-1,-2,-1,Credit Card,?,?,?,?,?,220,?,UP_EDWETL_TLD,2019-01-19 00:00:00,up_Edwetl_TLD,2019-01-19 00:00:00,0,0,0,0
221,-1.0,221,?,2015-08-18 00:00:00,8/18/15 0:00,5000000000000.0,8893209.0,5000000000000.0,221,24768,1-25416778225,96603738,304000000000.0,3.04E+11,36791,115448514,62809,2356,1430.2,4143,221.0,2532,4143,4.09E+11,2532,7397,25368046868,7397,25368046868,SIR_AUD_EVT,SIR_AUD_EVT,8,221,2748PH,12177,N,Single,734179051,-2,95,?,70547487,402000000000.0,979054160,979054158,?,?,?,Credit Card,Credit Card,?,?,?,?,221,?,UP_EDWDBA,2015-08-18 00:00:00,UP_EDWDBA,2015-08-18 00:00:00,0,0,0,0
222,-1.0,222,?,2016-08-01 00:00:00,8/1/16 0:00,5000000000000.0,5000000000000.0,5000000000000.0,222,41880,3.06E+11,271342368,306000000000.0,3.06E+11,14668,125596562,68878,2006,1080.2,2965,222.0,2651,-2,-2,-2,7383,25368046820,-2,-2,SIR_AUD_EVT,Unknown,8,222,root.0.0.0.1,12162,N,-1,2739966052,-2,24,17,142518803,410000000000.0,1021690956,?,4.26E+11,-2,36421160,Credit Card,?,?,?,?,?,222,?,UP_EDWETL_TLD,2019-01-19 00:00:00,up_Edwetl_TLD,2019-01-19 00:00:00,0,0,0,0
223,-1.0,223,?,2010-02-24 00:00:00,2/24/10 0:00,5000000000000.0,22878274.0,5000000000000.0,223,2480,1-178269606,2251845,125159662.0,1-178269606,-1,186320286,104885,4484,3558.2,812,223.0,5957,?,?,?,5859,9000026928,?,?,SIR_AUD_ALLACCESS,?,8,223,root.0.0.0.1,12162,U,Multi ,570595624,-2,95,?,100715495,5952679952.0,910591607,?,?,?,?,Invoice,?,?,?,?,?,223,?,UP_EDWDBA,2010-02-24 00:00:00,UP_EDWDBA,2010-02-24 00:00:00,0,0,0,0
224,302000000000.0,224,?,2017-11-26 00:00:00,11/26/17 0:00,5000000000000.0,182318691.0,5000000000000.0,224,28288,1.08E+11,91906221,302000000000.0,1-301639139295,13925,157646629,88365,2540,1614.2,7813,224.0,2647,7813,25368044749,2647,12008,25368047042,12008,25368047042,SIR_AUD_EVT,SIR_AUD_EVT,8,224,Not Applicable,12162,N,Multi ,9486075477,-2,25,0,-2,302000000000.0,1152566972,1152566971,4.38E+11,?,59668922,Invoice,Invoice,Not Applicable,?,12/24/17,?,224,?,UP_EDWDBA,2019-01-19 22:28:00,UP_EDWDBA,2018-07-27 12:39:00,0,0,0,0
225,-1.0,225,?,2018-06-13 00:00:00,6/13/18 0:00,5000000000000.0,433249954.0,5000000000000.0,225,71026,4.30E+11,487856898,430000000000.0,4.30E+11,129766,687017319,94733,2356,1430.2,7941,225.0,2651,9088,4.09E+11,2552,11983,25368046820,7489,25368047188,SIR_AUD_EVT,SIR_AUD_EVT,8,225,891HB,12177,N,Single,11390842369,-2,95,?,212698280,438000000000.0,1379331383,1192578604,?,?,?,Invoice,Invoice,?,?,?,?,225,?,UP_EDWDBA,2018-06-13 00:00:00,UP_EDWDBA,2018-06-13 00:00:00,0,0,0,0
226,416000000000.0,226,?,2017-08-18 00:00:00,8/18/17 0:00,5000000000000.0,42607837.0,5000000000000.0,226,21783,1-23080203770,433941997,23080203770.0,1-23080203770,85503,83507921,44434,1828,902.2,9178,226.0,2628,9178,4.10E+11,2628,12157,410000000000,12157,4.10E+11,SIR_AUD_EVT,SIR_AUD_EVT,8,226,1179RF,12177,N,Single,8264363084,-2,7,0,-2,416000000000.0,650986914,650986913,4.35E+11,?,54716195,Invoice,Invoice,Not Applicable,?,?,?,226,?,UP_EDWDBA,2019-01-19 22:53:00,UP_EDWDBA,2019-03-25 22:08:00,0,0,0,0
227,21163180222.0,227,?,2019-04-27 00:00:00,4/27/19 0:00,5000000000000.0,571273046.0,5000000000000.0,227,19680,1-21163181630,689561870,21163181630.0,1-21163181630,20643,208910066,81375,3701,2775.2,-1,227.0,9203,-1,0,9203,11574,9000024281,11574,9000024281,SIR_AUD_EVT,SIR_AUD_EVT,8,227,Not Applicable,12162,N,Single,14964785372,-2,95,0,-2,21163182270.0,1685046535,1597573428,4.52E+11,?,82724831,Credit Card,Credit Card,Not Applicable,?,5/23/19,?,227,?,UP_EDWETL_TLD,2019-04-28 08:14:00,UP_EDWETL_TLD,2019-04-28 03:34:00,0,0,0,0
228,428000000000.0,228,?,2017-09-01 00:00:00,?,5000000000000.0,154438289.0,5000000000000.0,228,38737,1-301693528867,420611851,428000000000.0,4.28E+11,125647,630578444,60132,2356,1430.2,9286,228.0,1437,8658,3.05E+11,1598,12190,410000000000,7146,25368043159,SIR_AUD_EVT,SIR_AUD_EVT,8,228,613AQIB,12177,Y,Multi ,8388896206,-2,95,0,203191781,428000000000.0,960877924,960877923,?,?,-2,Credit Card,Credit Card,Not Applicable,?,?,?,228,?,up_edwetl_TLD,2019-01-22 18:37:00,up_edwetl_TLD,2019-01-22 18:37:00,0,0,0,0
229,440000000000.0,229,?,2018-03-09 00:00:00,3/9/18 0:00,5000000000000.0,464053519.0,5000000000000.0,229,8885,1734221656,519915646,1734221656.0,1734221656,27999,-1,2301,-1,-1.0,8859,229.0,2137,?,?,?,10303,311000000000,?,?,SIR_AUD_ALLACCESS,?,7,229,161QGYIB,1978,Y,Linked,10566553177,-2,95,?,104057316,440000000000.0,1295533493,?,?,?,?,Invoice,?,?,?,?,?,229,?,UP_EDWDBA,2018-03-09 00:00:00,UP_EDWDBA,2018-03-09 00:00:00,0,0,0,0
230,306000000000.0,230,?,2020-01-01 00:00:00,1/1/20 0:00,5000000000000.0,3462074679.0,5000000000000.0,230,34862,1.14E+11,693531819,306000000000.0,3.06E+11,25461,-1,10125,-1,-1.0,8983,230.0,240,9379,4.15E+11,1517,6851,25368042515,12708,4.15E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,7,230,CUWI,8457,Y,Linked,16880587553,-2,284,?,120973980,306000000000.0,2009770955,1572722774,?,?,?,Credit Card,Credit Card,?,?,?,?,230,?,UP_EDWDBA,2020-01-01 00:00:00,UP_EDWDBA,2020-01-01 00:00:00,0,0,0,0
231,-1.0,231,?,2015-05-19 00:00:00,5/19/15 0:00,5000000000000.0,5000000000000.0,5000000000000.0,231,24966,1-25525778531,54844132,25525778531.0,1-25525778531,-1,64208638,32509,988,62.2,2829,231.0,2931,-2,-2,-2,7315,25368043519,-2,-2,SIR_AUD_ALLACCESS,Unknown,8,231,16385S,12077,U,-1,255088202,-2,95,209,49245338,25525777251.0,223738248,-2,-1,-2,-1,Credit Card,?,?,?,?,?,231,?,UP_EDWETL_TLD,2019-01-19 00:00:00,up_Edwetl_TLD,2019-01-19 00:00:00,0,0,0,0
232,453000000000.0,232,?,2019-10-24 00:00:00,10/24/19 0:00,5000000000000.0,5000000000000.0,5000000000000.0,232,99852,4.53E+11,791110677,453000000000.0,4.53E+11,115132,-1,100709,-1,-1.0,8859,232.0,2137,-2,-2,-2,10303,311000000000,-2,-2,SIR_AUD_ALLACCESS,Unknown,7,232,root.0.0.0.1,12162,Y,-1,16404200771,-2,284,17,311826921,453000000000.0,1866254934,1730976166,4.58E+11,-2,89968234,Invoice,?,?,?,?,?,232,?,UP_EDWETL_TLD,2019-10-24 00:00:00,up_Edwetl_TLD,2019-10-24 00:00:00,0,0,0,0
233,450000000000.0,233,?,2019-07-16 00:00:00,7/16/19 0:00,5000000000000.0,718554298.0,5000000000000.0,233,94232,4.50E+11,751280581,450000000000.0,4.50E+11,168818,1056808589,19186,5391,4268.2,8658,233.0,1598,8658,3.05E+11,1598,7146,25368043159,7146,25368043159,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,8,233,OEMManager,12166,Y,Single,15669976372,-1,95,0,297379535,450000000000.0,1790488346,1790488346,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,233,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
234,437000000000.0,234,?,2018-03-21 00:00:00,3/21/18 0:00,5000000000000.0,344529001.0,5000000000000.0,234,76385,4.35E+11,469542640,435000000000.0,4.35E+11,-1,424535860,3440,40,-887.1,7960,234.0,1582,8970,4.03E+11,244,11936,25368043389,12049,25368047360,SIR_AUD_PKG_MM,SIR_AUD_ALLACCESS,8,234,CUWI,11511,Y,Single,10655373211,-2,95,?,247324028,437000000000.0,1296057237,321327618,?,?,?,Credit Card,Credit Card,?,?,?,?,234,?,UP_EDWDBA,2018-03-21 00:00:00,UP_EDWDBA,2018-03-21 00:00:00,0,0,0,0
235,418000000000.0,235,?,2018-05-03 00:00:00,5/3/18 0:00,5000000000000.0,430177540.0,5000000000000.0,235,60837,4.18E+11,469418026,418000000000.0,4.18E+11,117598,-1,25494,-1,-1.0,8858,235.0,1842,8858,3.10E+11,1842,10276,311000000000,10276,3.11E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,7,235,1213AGC,8457,Y,Linked,11050667627,-2,95,0,167532489,418000000000.0,1308398934,504435662,?,?,?,Credit Card,Credit Card,?,?,?,?,235,?,UP_EDWDBA,2018-05-03 00:00:00,UP_EDWDBA,2018-05-03 00:00:00,0,0,0,0
236,435000000000.0,236,?,2018-07-26 00:00:00,7/26/18 0:00,5000000000000.0,506896386.0,5000000000000.0,236,56993,4.13E+11,579627970,435000000000.0,4.35E+11,137960,768952009,60090,5378,4255.2,8079,236.0,1771,8079,25368045817,1771,7136,25368043135,7136,25368043135,SIR_DATA_TRVLLNK_SEXM,SIR_DATA_TRVLLNK_SEXM,2,236,2717RPH,12166,Y,Single,11996251157,-1,95,0,235610387,435000000000.0,1414775077,1414775077,?,?,?,Credit Card,Credit Card,Not Applicable,?,?,?,236,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
237,454000000000.0,237,?,2019-06-25 00:00:00,6/25/19 0:00,5000000000000.0,710643148.0,5000000000000.0,237,100452,4.54E+11,742214169,454000000000.0,4.54E+11,-1,-1,93431,-1,-1.0,8864,237.0,1604,8864,3.11E+11,1604,10023,305000000000,10023,3.05E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,7,237,OEMManager,901,Y,Linked,15475742064,-1,285,0,313763826,454000000000.0,1752512894,1752512894,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,237,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
238,439000000000.0,238,?,2018-11-04 00:00:00,?,5000000000000.0,536915878.0,5000000000000.0,238,81754,4.39E+11,613034564,439000000000.0,4.39E+11,148618,889552295,39842,2356,1430.2,9088,238.0,2552,8658,3.05E+11,1598,7489,25368047188,7146,25368043159,SIR_AUD_EVT,SIR_AUD_EVT,8,238,2080SNS2,12177,Y,Single,13278694232,-2,95,0,256908701,439000000000.0,1655322032,1424331384,?,?,-2,Credit Card,Credit Card,Not Applicable,?,?,?,238,?,up_edwetl_TLD,2019-04-17 13:39:00,up_edwetl_TLD,2019-04-17 13:39:00,0,0,0,0
239,457000000000.0,239,?,2019-08-31 00:00:00,8/31/19 0:00,5000000000000.0,740603851.0,5000000000000.0,239,102953,4.57E+11,779062691,457000000000.0,4.57E+11,124518,1036529269,27940,151,-776.1,8550,239.0,1773,8550,25747069217,1773,7136,25368043135,7136,25368043135,SIR_DATA_TRVLLNK_TRAF_SEXM,SIR_DATA_TRVLLNK_TRAF_SEXM,2,239,OEMManager,8457,Y,Single,16016761693,-1,24,0,321824972,457000000000.0,1847177578,1847177578,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,239,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
240,-1.0,240,?,2016-01-01 00:00:00,1/1/16 0:00,5000000000000.0,37536748.0,5000000000000.0,240,18358,1-20146022854,38409909,20146022854.0,1-20146022854,8658,162866118,91795,3849,2923.2,2837,240.0,2647,4143,4.09E+11,2532,7447,25368047042,7397,25368046868,SIR_AUD_EVT,SIR_AUD_EVT,8,240,2059AC,12158,N,SINGLE,1327375731,-2,95,?,150826517,21031780214.0,1174008995,1174008994,?,?,?,Credit Card,Credit Card,?,?,?,?,240,?,UP_EDWDBA,2016-01-01 00:00:00,UP_EDWDBA,2016-01-01 00:00:00,0,0,0,0
241,448000000000.0,241,?,2019-10-29 00:00:00,10/29/19 0:00,5000000000000.0,3379817947.0,5000000000000.0,241,91363,4.48E+11,804940897,448000000000.0,4.48E+11,169209,1011870756,88455,2356,1430.2,8658,241.0,1598,8658,3.05E+11,1598,7146,25368043159,7146,25368043159,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,8,241,OEMManager,12177,Y,Single,16435561662,-1,95,0,290120927,448000000000.0,1927353407,1927353407,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,241,?,UP_EDWETL_COD,2019-10-30 08:11:00,UP_EDWETL_COD,2019-10-30 01:59:00,0,0,0,0
242,441000000000.0,242,?,2019-10-01 00:00:00,10/1/19 0:00,5000000000000.0,3289476198.0,5000000000000.0,242,83503,4.41E+11,666795494,441000000000.0,4.41E+11,161702,988008994,101304,5352,4229.2,9439,242.0,2564,9088,4.09E+11,2552,10838,419000000000,7489,25368047188,SIR_AUD_EVT,SIR_AUD_EVT,8,242,web1,12158,Y,Single,16241671637,-2,95,?,262692004,441000000000.0,1891945743,1661608211,?,?,?,Invoice,Invoice,?,?,?,?,242,?,UP_EDWDBA,2019-10-01 00:00:00,UP_EDWDBA,2019-10-01 00:00:00,0,0,0,0
243,-1.0,243,?,2013-10-02 00:00:00,10/2/13 0:00,5000000000000.0,31068798.0,5000000000000.0,243,38418,1-301333932818,84017682,115000000000.0,1.15E+11,9077,6228590,1568,165,-762.1,3158,243.0,2549,?,?,?,7581,25368047508,?,?,SIR_AUD_EVT,?,8,243,root.0.0.0.1,1978,N,Single,7145751,-2,95,?,102823682,309000000000.0,6599345,?,?,?,?,Credit Card,?,?,?,?,?,243,?,UP_EDWDBA,2013-10-02 00:00:00,UP_EDWDBA,2013-10-02 00:00:00,0,0,0,0
244,417000000000.0,244,?,2017-01-20 00:00:00,1/20/17 0:00,5000000000000.0,175775365.0,5000000000000.0,244,60095,4.17E+11,231004345,417000000000.0,4.17E+11,112401,227222108,25162,425,-502.1,2965,244.0,2651,4141,4.09E+11,2558,7383,25368046820,7489,25368047188,SIR_AUD_EVT,SIR_AUD_EVT,8,244,121NLB,8457,Y,Single,4233343353,-2,95,?,163961606,417000000000.0,499010525,499010524,?,?,?,Invoice,Invoice,?,?,?,?,244,?,UP_EDWDBA,2017-01-20 00:00:00,UP_EDWDBA,2017-01-20 00:00:00,0,0,0,0
